,ranks,experiment,iteration,time_seconds,nodes,percent_cpu_utilization
1988,28,bare-metal,13,12.0,1,100.0
1989,56,bare-metal,205,7.0,1,100.0
1990,14,bare-metal,4,21.0,1,99.9
1991,56,bare-metal,382,7.0,1,100.0
1992,56,bare-metal,458,7.0,1,99.9
1993,56,bare-metal,269,7.0,1,99.8
1994,56,bare-metal,106,7.0,1,100.0
1995,14,bare-metal,15,22.0,1,100.0
1996,14,bare-metal,5,21.0,1,100.0
1997,56,bare-metal,11,7.0,1,100.0
1998,28,bare-metal,19,11.0,1,100.0
1999,28,bare-metal,21,13.0,1,100.0
2000,56,bare-metal,435,7.0,1,100.0
2001,28,bare-metal,20,12.0,1,100.0
2002,56,bare-metal,388,7.0,1,100.0
2003,28,bare-metal,27,12.0,1,99.9
2004,56,bare-metal,449,7.0,1,99.9
2005,56,bare-metal,81,7.0,1,100.0
2006,56,bare-metal,278,7.0,1,99.9
2007,28,bare-metal,10,12.0,1,99.7
2008,28,bare-metal,13,12.0,1,100.0
2009,56,bare-metal,10,7.0,1,100.0
2010,14,bare-metal,4,22.0,1,100.0
2011,14,bare-metal,22,21.0,1,100.0
2012,56,bare-metal,349,7.0,1,100.0
2013,28,bare-metal,11,12.0,1,100.0
2014,56,bare-metal,80,7.0,1,100.0
2015,56,bare-metal,0,7.0,1,100.0
2016,56,bare-metal,99,7.0,1,100.0
2017,14,bare-metal,30,22.0,1,100.0
2018,56,bare-metal,149,7.0,1,99.9
2019,56,bare-metal,139,7.0,1,99.9
2020,14,bare-metal,18,22.0,1,100.0
2021,14,bare-metal,23,22.0,1,100.0
2022,14,bare-metal,27,21.0,1,100.0
2023,28,bare-metal,8,12.0,1,100.0
2024,14,bare-metal,24,22.0,1,100.0
2025,14,bare-metal,15,21.0,1,100.0
2026,56,bare-metal,159,7.0,1,100.0
2027,56,bare-metal,447,7.0,1,99.9
2028,56,bare-metal,250,7.0,1,100.0
2029,28,bare-metal,5,12.0,1,100.0
2030,14,bare-metal,11,21.0,1,100.0
2031,56,bare-metal,412,7.0,1,100.0
2032,14,bare-metal,1,21.0,1,99.9
2033,28,bare-metal,20,12.0,1,100.0
2034,56,bare-metal,387,7.0,1,100.0
2035,14,bare-metal,8,22.0,1,100.0
2036,14,bare-metal,26,22.0,1,100.0
2037,28,bare-metal,4,12.0,1,100.0
2038,14,bare-metal,19,22.0,1,100.0
2039,56,bare-metal,110,7.0,1,100.0
2040,14,bare-metal,22,21.0,1,100.0
2041,56,bare-metal,406,7.0,1,100.0
2042,28,bare-metal,1,12.0,1,99.8
2043,14,bare-metal,22,21.0,1,100.0
2044,56,bare-metal,119,7.0,1,99.9
2045,28,bare-metal,18,12.0,1,99.9
2046,28,bare-metal,6,12.0,1,100.0
2047,28,bare-metal,32,12.0,1,100.0
2048,28,bare-metal,1,12.0,1,100.0
2049,56,bare-metal,21,7.0,1,100.0
2050,14,bare-metal,2,22.0,1,100.0
2051,56,bare-metal,293,7.0,1,99.9
2052,14,bare-metal,19,22.0,1,100.0
2053,56,bare-metal,275,7.0,1,100.0
2054,28,bare-metal,12,12.0,1,100.0
2055,56,bare-metal,304,7.0,1,100.0
2056,14,bare-metal,24,21.0,1,100.0
2057,14,bare-metal,8,22.0,1,100.0
2058,28,bare-metal,18,12.0,1,100.0
2059,28,bare-metal,23,12.0,1,100.0
2060,56,bare-metal,398,7.0,1,100.0
2061,14,bare-metal,11,21.0,1,100.0
2062,28,bare-metal,29,12.0,1,99.8
2063,56,bare-metal,248,7.0,1,99.9
2064,14,bare-metal,18,21.0,1,100.0
2065,56,bare-metal,408,7.0,1,99.9
2066,28,bare-metal,18,12.0,1,100.0
2067,28,bare-metal,24,12.0,1,100.0
2068,56,bare-metal,20,7.0,1,100.0
2069,28,bare-metal,10,12.0,1,100.0
2070,56,bare-metal,336,7.0,1,100.0
2071,28,bare-metal,28,12.0,1,100.0
2072,56,bare-metal,95,7.0,1,100.0
2073,14,bare-metal,18,21.0,1,100.0
2074,14,bare-metal,8,23.0,1,100.0
2075,14,bare-metal,24,21.0,1,100.0
2076,28,bare-metal,19,12.0,1,100.0
2077,56,bare-metal,180,7.0,1,100.0
2078,28,bare-metal,3,13.0,1,100.0
2079,28,bare-metal,26,12.0,1,100.0
2080,14,bare-metal,14,22.0,1,100.0
2081,14,bare-metal,21,22.0,1,100.0
2082,56,bare-metal,148,7.0,1,100.0
2083,28,bare-metal,10,12.0,1,100.0
2084,56,bare-metal,144,7.0,1,100.0
2085,56,bare-metal,357,7.0,1,100.0
2086,14,bare-metal,9,22.0,1,100.0
2087,56,bare-metal,381,7.0,1,100.0
2088,28,bare-metal,6,12.0,1,100.0
2089,28,bare-metal,3,12.0,1,100.0
2090,28,bare-metal,30,12.0,1,100.0
2091,56,bare-metal,345,7.0,1,100.0
2092,56,bare-metal,207,7.0,1,99.9
2093,56,bare-metal,58,7.0,1,100.0
2094,56,bare-metal,318,7.0,1,100.0
2095,14,bare-metal,19,21.0,1,100.0
2096,56,bare-metal,280,7.0,1,100.0
2097,56,bare-metal,464,7.0,1,99.9
2098,28,bare-metal,16,13.0,1,100.0
2099,56,bare-metal,44,7.0,1,99.8
2100,28,bare-metal,11,12.0,1,100.0
2101,28,bare-metal,0,12.0,1,100.0
2102,28,bare-metal,25,12.0,1,100.0
2103,28,bare-metal,12,12.0,1,100.0
2104,56,bare-metal,231,7.0,1,100.0
2105,14,bare-metal,15,21.0,1,100.0
2106,28,bare-metal,26,12.0,1,100.0
2107,56,bare-metal,437,8.0,1,100.0
2108,56,bare-metal,1,7.0,1,100.0
2109,28,bare-metal,14,12.0,1,100.0
2110,28,bare-metal,21,12.0,1,100.0
2111,28,bare-metal,8,12.0,1,100.0
2112,28,bare-metal,15,12.0,1,100.0
2113,14,bare-metal,2,22.0,1,100.0
2114,56,bare-metal,2,9.0,1,100.0
2115,14,bare-metal,7,23.0,1,100.0
2116,14,bare-metal,15,22.0,1,100.0
2117,56,bare-metal,448,7.0,1,100.0
2118,28,bare-metal,31,12.0,1,100.0
2119,14,bare-metal,12,23.0,1,100.0
2120,14,bare-metal,14,22.0,1,100.0
2121,28,bare-metal,27,12.0,1,100.0
2122,56,bare-metal,380,7.0,1,100.0
2123,56,bare-metal,424,7.0,1,100.0
2124,14,bare-metal,32,22.0,1,100.0
2125,14,bare-metal,26,22.0,1,100.0
2126,56,bare-metal,127,7.0,1,100.0
2127,56,bare-metal,374,7.0,1,99.8
2128,56,bare-metal,249,7.0,1,100.0
2129,14,bare-metal,24,21.0,1,100.0
2130,28,bare-metal,16,12.0,1,100.0
2131,28,bare-metal,23,12.0,1,100.0
2132,28,bare-metal,10,12.0,1,100.0
2133,56,bare-metal,138,7.0,1,100.0
2134,14,bare-metal,16,23.0,1,100.0
2135,56,bare-metal,240,7.0,1,100.0
2136,56,bare-metal,372,7.0,1,100.0
2137,28,bare-metal,21,15.0,1,100.0
2138,28,bare-metal,14,12.0,1,100.0
2139,56,bare-metal,223,7.0,1,100.0
2140,28,bare-metal,13,12.0,1,100.0
2141,56,bare-metal,362,8.0,1,100.0
2142,28,bare-metal,5,12.0,1,100.0
2143,56,bare-metal,421,7.0,1,100.0
2144,28,bare-metal,24,12.0,1,100.0
2145,28,bare-metal,17,12.0,1,100.0
2146,14,bare-metal,16,22.0,1,100.0
2147,14,bare-metal,14,23.0,1,100.0
2148,28,bare-metal,20,12.0,1,99.8
2149,14,bare-metal,5,21.0,1,99.9
2150,56,bare-metal,117,7.0,1,100.0
2151,56,bare-metal,384,7.0,1,100.0
2152,28,bare-metal,28,12.0,1,100.0
2153,56,bare-metal,55,7.0,1,100.0
2154,28,bare-metal,19,12.0,1,99.8
2155,28,bare-metal,20,12.0,1,100.0
2156,28,bare-metal,27,12.0,1,100.0
2157,28,bare-metal,31,12.0,1,100.0
2158,28,bare-metal,30,12.0,1,99.6
2159,28,bare-metal,21,12.0,1,99.7
2160,56,bare-metal,51,7.0,1,100.0
2161,14,bare-metal,24,22.0,1,100.0
2162,28,bare-metal,16,12.0,1,100.0
2163,14,bare-metal,24,22.0,1,100.0
2164,56,bare-metal,76,7.0,1,100.0
2165,28,bare-metal,32,12.0,1,100.0
2166,14,bare-metal,24,22.0,1,100.0
2167,28,bare-metal,29,12.0,1,100.0
2168,14,bare-metal,18,22.0,1,100.0
2169,56,bare-metal,56,7.0,1,99.9
2170,28,bare-metal,6,12.0,1,100.0
2171,28,bare-metal,9,12.0,1,100.0
2172,28,bare-metal,7,12.0,1,99.8
2173,28,bare-metal,11,12.0,1,99.9
2174,56,bare-metal,163,7.0,1,100.0
2175,56,bare-metal,370,7.0,1,100.0
2176,56,bare-metal,89,7.0,1,99.9
2177,56,bare-metal,84,7.0,1,100.0
2178,14,bare-metal,3,22.0,1,100.0
2179,28,bare-metal,32,12.0,1,100.0
2180,28,bare-metal,21,12.0,1,99.8
2181,28,bare-metal,15,13.0,1,100.0
2182,14,bare-metal,7,21.0,1,100.0
2183,56,bare-metal,72,7.0,1,100.0
2184,28,bare-metal,12,12.0,1,100.0
2185,56,bare-metal,31,7.0,1,100.0
2186,28,bare-metal,1,12.0,1,100.0
2187,14,bare-metal,4,24.0,1,100.0
2188,56,bare-metal,102,7.0,1,100.0
2189,56,bare-metal,326,7.0,1,100.0
2190,56,bare-metal,109,7.0,1,99.9
2191,28,bare-metal,12,12.0,1,100.0
2192,56,bare-metal,394,7.0,1,99.9
2193,14,bare-metal,31,22.0,1,100.0
2194,28,bare-metal,22,13.0,1,99.9
2195,28,bare-metal,26,12.0,1,100.0
2196,14,bare-metal,3,22.0,1,100.0
2197,56,bare-metal,423,7.0,1,100.0
2198,14,bare-metal,21,23.0,1,100.0
2199,28,bare-metal,2,12.0,1,100.0
2200,56,bare-metal,246,7.0,1,100.0
2201,56,bare-metal,172,7.0,1,100.0
2202,56,bare-metal,323,7.0,1,99.9
2203,14,bare-metal,10,21.0,1,100.0
2204,14,bare-metal,7,22.0,1,100.0
2205,14,bare-metal,9,22.0,1,100.0
2206,56,bare-metal,270,7.0,1,100.0
2207,28,bare-metal,19,12.0,1,100.0
2208,56,bare-metal,179,7.0,1,99.9
2209,56,bare-metal,453,7.0,1,100.0
2210,28,bare-metal,12,12.0,1,100.0
2211,56,bare-metal,411,7.0,1,100.0
2212,28,bare-metal,16,12.0,1,99.9
2213,56,bare-metal,170,7.0,1,100.0
2214,56,bare-metal,132,7.0,1,99.9
2215,28,bare-metal,25,12.0,1,100.0
2216,14,bare-metal,22,22.0,1,100.0
2217,28,bare-metal,25,12.0,1,100.0
2218,28,bare-metal,3,12.0,1,100.0
2219,14,bare-metal,8,22.0,1,100.0
2220,14,bare-metal,30,23.0,1,100.0
2221,28,bare-metal,11,12.0,1,100.0
2222,56,bare-metal,330,7.0,1,100.0
2223,56,bare-metal,70,7.0,1,100.0
2224,14,bare-metal,20,22.0,1,100.0
2225,56,bare-metal,67,7.0,1,100.0
2226,14,bare-metal,23,22.0,1,100.0
2227,28,bare-metal,1,11.0,1,100.0
2228,28,bare-metal,30,12.0,1,100.0
2229,28,bare-metal,26,12.0,1,100.0
2230,28,bare-metal,16,12.0,1,100.0
2231,14,bare-metal,14,22.0,1,100.0
2232,56,bare-metal,195,7.0,1,100.0
2233,14,bare-metal,7,22.0,1,100.0
2234,56,bare-metal,108,7.0,1,100.0
2235,28,bare-metal,2,12.0,1,100.0
2236,14,bare-metal,13,22.0,1,100.0
2237,14,bare-metal,16,22.0,1,100.0
2238,28,bare-metal,27,12.0,1,100.0
2239,56,bare-metal,6,7.0,1,100.0
2240,28,bare-metal,29,13.0,1,100.0
2241,14,bare-metal,29,21.0,1,99.9
2242,14,bare-metal,28,22.0,1,100.0
2243,28,bare-metal,16,12.0,1,100.0
2244,28,bare-metal,24,12.0,1,99.9
2245,14,bare-metal,27,22.0,1,100.0
2246,56,bare-metal,341,7.0,1,99.9
2247,14,bare-metal,15,27.0,1,100.0
2248,28,bare-metal,18,12.0,1,100.0
2249,28,bare-metal,9,12.0,1,100.0
2250,56,bare-metal,457,7.0,1,100.0
2251,28,bare-metal,1,12.0,1,100.0
2252,56,bare-metal,107,8.0,1,99.9
2253,28,bare-metal,31,12.0,1,100.0
2254,56,bare-metal,201,7.0,1,100.0
2255,56,bare-metal,409,7.0,1,99.9
2256,56,bare-metal,189,7.0,1,100.0
2257,14,bare-metal,1,22.0,1,100.0
2258,28,bare-metal,15,12.0,1,100.0
2259,28,bare-metal,19,12.0,1,100.0
2260,56,bare-metal,415,7.0,1,100.0
2261,56,bare-metal,115,7.0,1,100.0
2262,56,bare-metal,125,7.0,1,100.0
2263,28,bare-metal,28,12.0,1,100.0
2264,56,bare-metal,335,7.0,1,100.0
2265,14,bare-metal,13,23.0,1,100.0
2266,28,bare-metal,24,12.0,1,100.0
2267,28,bare-metal,17,12.0,1,100.0
2268,56,bare-metal,40,7.0,1,100.0
2269,14,bare-metal,1,22.0,1,100.0
2270,28,bare-metal,9,13.0,1,99.9
2271,28,bare-metal,3,12.0,1,100.0
2272,28,bare-metal,10,13.0,1,100.0
2273,14,bare-metal,15,21.0,1,100.0
2274,14,bare-metal,30,22.0,1,100.0
2275,14,bare-metal,12,22.0,1,100.0
2276,28,bare-metal,20,12.0,1,100.0
2277,56,bare-metal,184,7.0,1,99.9
2278,14,bare-metal,1,22.0,1,100.0
2279,28,bare-metal,19,12.0,1,100.0
2280,14,bare-metal,27,23.0,1,100.0
2281,28,bare-metal,17,12.0,1,99.9
2282,56,bare-metal,23,7.0,1,99.9
2283,28,bare-metal,21,12.0,1,100.0
2284,14,bare-metal,15,23.0,1,100.0
2285,28,bare-metal,5,12.0,1,100.0
2286,56,bare-metal,121,7.0,1,100.0
2287,28,bare-metal,2,12.0,1,100.0
2288,14,bare-metal,11,22.0,1,100.0
2289,56,bare-metal,402,7.0,1,99.9
2290,28,bare-metal,20,12.0,1,100.0
2291,28,bare-metal,11,12.0,1,99.8
2292,56,bare-metal,103,7.0,1,100.0
2293,14,bare-metal,17,21.0,1,100.0
2294,28,bare-metal,1,12.0,1,99.8
2295,14,bare-metal,30,22.0,1,100.0
2296,14,bare-metal,29,22.0,1,100.0
2297,56,bare-metal,114,7.0,1,100.0
2298,56,bare-metal,244,7.0,1,99.9
2299,14,bare-metal,19,21.0,1,100.0
2300,14,bare-metal,25,22.0,1,100.0
2301,14,bare-metal,1,21.0,1,100.0
2302,56,bare-metal,236,7.0,1,100.0
2303,14,bare-metal,9,22.0,1,100.0
2304,28,bare-metal,11,12.0,1,100.0
2305,56,bare-metal,346,7.0,1,100.0
2306,14,bare-metal,4,22.0,1,100.0
2307,28,bare-metal,25,12.0,1,100.0
2308,28,bare-metal,18,12.0,1,100.0
2309,28,bare-metal,20,12.0,1,100.0
2310,14,bare-metal,32,22.0,1,100.0
2311,56,bare-metal,414,7.0,1,100.0
2312,14,bare-metal,25,22.0,1,100.0
2313,56,bare-metal,78,7.0,1,99.9
2314,56,bare-metal,396,7.0,1,100.0
2315,56,bare-metal,83,7.0,1,99.9
2316,28,bare-metal,4,12.0,1,100.0
2317,56,bare-metal,211,7.0,1,100.0
2318,14,bare-metal,6,22.0,1,100.0
2319,14,bare-metal,1,22.0,1,100.0
2320,28,bare-metal,27,12.0,1,100.0
2321,14,bare-metal,14,22.0,1,100.0
2322,14,bare-metal,25,21.0,1,100.0
2323,28,bare-metal,14,11.0,1,100.0
2324,28,bare-metal,4,12.0,1,100.0
2325,56,bare-metal,261,7.0,1,100.0
2326,56,bare-metal,150,7.0,1,100.0
2327,28,bare-metal,18,12.0,1,100.0
2328,14,bare-metal,7,21.0,1,100.0
2329,56,bare-metal,468,7.0,1,100.0
2330,56,bare-metal,53,7.0,1,99.9
2331,28,bare-metal,23,12.0,1,100.0
2332,14,bare-metal,6,22.0,1,100.0
2333,56,bare-metal,39,7.0,1,100.0
2334,14,bare-metal,8,22.0,1,100.0
2335,14,bare-metal,3,22.0,1,100.0
2336,56,bare-metal,154,7.0,1,100.0
2337,14,bare-metal,31,23.0,1,100.0
2338,14,bare-metal,17,23.0,1,100.0
2339,56,bare-metal,77,8.0,1,99.9
2340,56,bare-metal,430,7.0,1,100.0
2341,56,bare-metal,48,7.0,1,100.0
2342,28,bare-metal,8,12.0,1,100.0
2343,14,bare-metal,3,22.0,1,100.0
2344,14,bare-metal,24,21.0,1,100.0
2345,28,bare-metal,3,12.0,1,99.8
2346,14,bare-metal,16,22.0,1,100.0
2347,56,bare-metal,467,8.0,1,99.9
2348,56,bare-metal,385,7.0,1,100.0
2349,14,bare-metal,18,22.0,1,100.0
2350,14,bare-metal,6,21.0,1,100.0
2351,14,bare-metal,5,21.0,1,100.0
2352,56,bare-metal,440,7.0,1,100.0
2353,56,bare-metal,37,7.0,1,100.0
2354,14,bare-metal,14,21.0,1,100.0
2355,28,bare-metal,27,12.0,1,100.0
2356,14,bare-metal,23,21.0,1,100.0
2357,14,bare-metal,7,21.0,1,100.0
2358,28,bare-metal,8,12.0,1,100.0
2359,14,bare-metal,16,22.0,1,100.0
2360,28,bare-metal,8,12.0,1,100.0
2361,14,bare-metal,3,22.0,1,100.0
2362,56,bare-metal,46,7.0,1,100.0
2363,56,bare-metal,426,7.0,1,100.0
2364,56,bare-metal,442,7.0,1,100.0
2365,56,bare-metal,185,7.0,1,100.0
2366,14,bare-metal,12,21.0,1,100.0
2367,56,bare-metal,18,7.0,1,100.0
2368,28,bare-metal,6,12.0,1,100.0
2369,28,bare-metal,14,12.0,1,100.0
2370,14,bare-metal,20,22.0,1,100.0
2371,28,bare-metal,31,12.0,1,100.0
2372,14,bare-metal,13,22.0,1,100.0
2373,28,bare-metal,12,12.0,1,100.0
2374,56,bare-metal,91,7.0,1,100.0
2375,56,bare-metal,196,7.0,1,99.9
2376,56,bare-metal,52,7.0,1,100.0
2377,56,bare-metal,14,7.0,1,99.9
2378,28,bare-metal,3,12.0,1,100.0
2379,56,bare-metal,379,7.0,1,100.0
2380,56,bare-metal,234,7.0,1,100.0
2381,28,bare-metal,17,12.0,1,99.9
2382,14,bare-metal,4,22.0,1,100.0
2383,28,bare-metal,2,12.0,1,99.9
2384,56,bare-metal,306,7.0,1,100.0
2385,14,bare-metal,18,22.0,1,99.9
2386,14,bare-metal,14,22.0,1,100.0
2387,56,bare-metal,450,7.0,1,100.0
2388,14,bare-metal,11,22.0,1,100.0
2389,14,bare-metal,8,22.0,1,100.0
2390,56,bare-metal,215,7.0,1,100.0
2391,28,bare-metal,5,12.0,1,100.0
2392,28,bare-metal,8,12.0,1,100.0
2393,56,bare-metal,368,7.0,1,99.9
2394,28,bare-metal,25,12.0,1,99.8
2395,14,bare-metal,28,21.0,1,100.0
2396,28,bare-metal,15,12.0,1,99.8
2397,28,bare-metal,5,13.0,1,100.0
2398,28,bare-metal,30,12.0,1,100.0
2399,56,bare-metal,312,7.0,1,100.0
2400,28,bare-metal,29,12.0,1,100.0
2401,28,bare-metal,15,12.0,1,99.6
2402,56,bare-metal,279,7.0,1,100.0
2403,28,bare-metal,30,12.0,1,99.8
2404,56,bare-metal,301,7.0,1,100.0
2405,56,bare-metal,375,7.0,1,100.0
2406,56,bare-metal,321,7.0,1,100.0
2407,14,bare-metal,16,21.0,1,100.0
2408,14,bare-metal,32,22.0,1,100.0
2409,56,bare-metal,36,7.0,1,100.0
2410,28,bare-metal,11,12.0,1,100.0
2411,14,bare-metal,2,21.0,1,100.0
2412,14,bare-metal,2,22.0,1,100.0
2413,56,bare-metal,26,7.0,1,100.0
2414,14,bare-metal,8,21.0,1,100.0
2415,56,bare-metal,57,7.0,1,100.0
2416,28,bare-metal,7,12.0,1,100.0
2417,28,bare-metal,6,12.0,1,100.0
2418,56,bare-metal,243,7.0,1,100.0
2419,56,bare-metal,462,7.0,1,100.0
2420,56,bare-metal,209,7.0,1,99.8
2421,14,bare-metal,16,21.0,1,100.0
2422,56,bare-metal,432,7.0,1,99.9
2423,14,bare-metal,19,21.0,1,100.0
2424,56,bare-metal,358,7.0,1,100.0
2425,28,bare-metal,22,12.0,1,100.0
2426,14,bare-metal,27,21.0,1,100.0
2427,56,bare-metal,90,7.0,1,100.0
2428,14,bare-metal,13,22.0,1,100.0
2429,14,bare-metal,23,22.0,1,100.0
2430,28,bare-metal,18,12.0,1,100.0
2431,14,bare-metal,11,22.0,1,100.0
2432,28,bare-metal,32,12.0,1,100.0
2433,28,bare-metal,25,12.0,1,100.0
2434,14,bare-metal,31,21.0,1,100.0
2435,56,bare-metal,190,7.0,1,100.0
2436,28,bare-metal,24,12.0,1,100.0
2437,14,bare-metal,27,22.0,1,100.0
2438,56,bare-metal,197,8.0,1,100.0
2439,14,bare-metal,22,22.0,1,100.0
2440,28,bare-metal,22,12.0,1,100.0
2441,28,bare-metal,2,12.0,1,100.0
2442,14,bare-metal,21,22.0,1,100.0
2443,28,bare-metal,13,12.0,1,99.9
2444,14,bare-metal,26,21.0,1,100.0
2445,28,bare-metal,16,12.0,1,100.0
2446,14,bare-metal,2,22.0,1,100.0
2447,28,bare-metal,7,12.0,1,100.0
2448,56,bare-metal,74,7.0,1,99.9
2449,28,bare-metal,28,12.0,1,99.8
2450,14,bare-metal,21,21.0,1,100.0
2451,56,bare-metal,183,7.0,1,99.9
2452,56,bare-metal,255,7.0,1,100.0
2453,56,bare-metal,63,7.0,1,100.0
2454,56,bare-metal,369,7.0,1,100.0
2455,14,bare-metal,2,21.0,1,100.0
2456,14,bare-metal,11,23.0,1,99.9
2457,14,bare-metal,31,21.0,1,100.0
2458,56,bare-metal,155,7.0,1,100.0
2459,28,bare-metal,23,12.0,1,100.0
2460,14,bare-metal,23,22.0,1,100.0
2461,56,bare-metal,302,9.0,1,100.0
2462,56,bare-metal,352,7.0,1,100.0
2463,28,bare-metal,4,12.0,1,100.0
2464,14,bare-metal,12,22.0,1,100.0
2465,14,bare-metal,15,21.0,1,100.0
2466,14,bare-metal,5,21.0,1,100.0
2467,14,bare-metal,1,22.0,1,100.0
2468,14,bare-metal,32,22.0,1,100.0
2469,56,bare-metal,348,7.0,1,100.0
2470,28,bare-metal,3,12.0,1,99.8
2471,28,bare-metal,20,12.0,1,100.0
2472,56,bare-metal,94,7.0,1,99.9
2473,56,bare-metal,85,7.0,1,100.0
2474,14,bare-metal,0,22.0,1,100.0
2475,28,bare-metal,9,12.0,1,100.0
2476,14,bare-metal,17,22.0,1,100.0
2477,14,bare-metal,12,21.0,1,100.0
2478,28,bare-metal,8,12.0,1,100.0
2479,14,bare-metal,9,24.0,1,100.0
2480,56,bare-metal,166,7.0,1,100.0
2481,14,bare-metal,30,21.0,1,100.0
2482,28,bare-metal,11,12.0,1,100.0
2483,28,bare-metal,22,12.0,1,100.0
2484,14,bare-metal,27,21.0,1,99.9
2485,14,bare-metal,28,21.0,1,99.9
2486,28,bare-metal,28,12.0,1,100.0
2487,28,bare-metal,3,12.0,1,100.0
2488,56,bare-metal,471,7.0,1,100.0
2489,14,bare-metal,23,22.0,1,100.0
2490,56,bare-metal,105,7.0,1,100.0
2491,14,bare-metal,27,21.0,1,100.0
2492,14,bare-metal,9,22.0,1,99.9
2493,28,bare-metal,23,12.0,1,99.8
2494,56,bare-metal,294,7.0,1,100.0
2495,14,bare-metal,10,22.0,1,100.0
2496,28,bare-metal,17,12.0,1,100.0
2497,56,bare-metal,161,7.0,1,99.9
2498,56,bare-metal,220,7.0,1,100.0
2499,56,bare-metal,285,7.0,1,100.0
2500,28,bare-metal,7,12.0,1,100.0
2501,28,bare-metal,2,12.0,1,100.0
2502,14,bare-metal,11,22.0,1,100.0
2503,14,bare-metal,30,21.0,1,100.0
2504,56,bare-metal,100,7.0,1,100.0
2505,56,bare-metal,145,7.0,1,100.0
2506,28,bare-metal,28,12.0,1,100.0
2507,28,bare-metal,2,12.0,1,100.0
2508,56,bare-metal,393,7.0,1,99.9
2509,28,bare-metal,1,12.0,1,100.0
2510,56,bare-metal,475,7.0,1,100.0
2511,28,bare-metal,32,12.0,1,100.0
2512,28,bare-metal,31,12.0,1,100.0
2513,14,bare-metal,13,23.0,1,100.0
2514,14,bare-metal,18,21.0,1,100.0
2515,56,bare-metal,43,7.0,1,100.0
2516,28,bare-metal,32,12.0,1,100.0
2517,56,bare-metal,445,7.0,1,100.0
2518,14,bare-metal,19,22.0,1,100.0
2519,14,bare-metal,1,22.0,1,100.0
2520,56,bare-metal,68,7.0,1,99.9
2521,56,bare-metal,214,7.0,1,99.9
2522,14,bare-metal,28,22.0,1,100.0
2523,14,bare-metal,6,21.0,1,100.0
2524,28,bare-metal,19,12.0,1,100.0
2525,14,bare-metal,10,21.0,1,100.0
2526,56,bare-metal,472,7.0,1,100.0
2527,14,bare-metal,30,22.0,1,100.0
2528,14,bare-metal,25,23.0,1,100.0
2529,56,bare-metal,33,7.0,1,100.0
2530,56,bare-metal,124,7.0,1,99.9
2531,14,bare-metal,26,22.0,1,100.0
2532,14,bare-metal,17,22.0,1,100.0
2533,14,bare-metal,7,22.0,1,100.0
2534,28,bare-metal,15,12.0,1,100.0
2535,56,bare-metal,277,7.0,1,100.0
2536,28,bare-metal,14,12.0,1,100.0
2537,14,bare-metal,12,22.0,1,100.0
2538,14,bare-metal,27,22.0,1,100.0
2539,28,bare-metal,17,12.0,1,100.0
2540,56,bare-metal,342,7.0,1,99.9
2541,56,bare-metal,355,7.0,1,100.0
2542,28,bare-metal,30,12.0,1,100.0
2543,14,bare-metal,29,22.0,1,100.0
2544,28,bare-metal,14,12.0,1,100.0
2545,14,bare-metal,17,22.0,1,100.0
2546,28,bare-metal,19,12.0,1,99.9
2547,28,bare-metal,23,12.0,1,100.0
2548,56,bare-metal,130,7.0,1,100.0
2549,56,bare-metal,87,7.0,1,99.9
2550,28,bare-metal,22,12.0,1,100.0
2551,14,bare-metal,2,22.0,1,100.0
2552,14,bare-metal,23,22.0,1,100.0
2553,14,bare-metal,16,21.0,1,100.0
2554,28,bare-metal,18,12.0,1,100.0
2555,28,bare-metal,3,12.0,1,100.0
2556,56,bare-metal,199,7.0,1,100.0
2557,28,bare-metal,8,12.0,1,100.0
2558,56,bare-metal,239,7.0,1,99.9
2559,28,bare-metal,23,12.0,1,100.0
2560,56,bare-metal,428,7.0,1,99.9
2561,14,bare-metal,14,22.0,1,100.0
2562,56,bare-metal,151,7.0,1,100.0
2563,56,bare-metal,403,7.0,1,100.0
2564,14,bare-metal,24,22.0,1,100.0
2565,28,bare-metal,2,12.0,1,100.0
2566,56,bare-metal,291,7.0,1,100.0
2567,14,bare-metal,1,21.0,1,100.0
2568,14,bare-metal,14,21.0,1,100.0
2569,56,bare-metal,377,8.0,1,99.9
2570,14,bare-metal,15,22.0,1,100.0
2571,14,bare-metal,8,22.0,1,100.0
2572,14,bare-metal,4,22.0,1,100.0
2573,56,bare-metal,175,7.0,1,100.0
2574,14,bare-metal,9,22.0,1,100.0
2575,56,bare-metal,98,7.0,1,99.9
2576,14,bare-metal,1,22.0,1,100.0
2577,14,bare-metal,27,22.0,1,100.0
2578,56,bare-metal,129,7.0,1,100.0
2579,14,bare-metal,22,21.0,1,100.0
2580,14,bare-metal,18,22.0,1,100.0
2581,56,bare-metal,227,8.0,1,99.9
2582,56,bare-metal,177,7.0,1,99.9
2583,14,bare-metal,17,22.0,1,100.0
2584,56,bare-metal,126,7.0,1,100.0
2585,14,bare-metal,18,23.0,1,100.0
2586,56,bare-metal,331,7.0,1,100.0
2587,56,bare-metal,192,7.0,1,99.9
2588,14,bare-metal,27,22.0,1,100.0
2589,14,bare-metal,29,22.0,1,100.0
2590,28,bare-metal,9,12.0,1,100.0
2591,14,bare-metal,6,22.0,1,100.0
2592,14,bare-metal,13,22.0,1,100.0
2593,14,bare-metal,12,22.0,1,100.0
2594,28,bare-metal,6,12.0,1,99.8
